name,episode,link,pic,season,genre,rank
Chii-chan Kaihatsu Nikki,2,https://myanimelist.net/anime/40520/Chii-chan_Kaihatsu_Nikki,https://cdn.myanimelist.net/images/anime/1829/103705.jpg,OVA ONA SPECIAL,Hentai,Unranked
Issho ni Ecchi,1,https://myanimelist.net/anime/7611/Issho_ni_Ecchi,https://cdn.myanimelist.net/images/anime/6/37379.jpg,OVA ONA SPECIAL,Hentai,Unranked
Cartagra: Tsuki Gurui no Yamai,2,https://myanimelist.net/anime/6422/Cartagra__Tsuki_Gurui_no_Yamai,https://cdn.myanimelist.net/images/anime/1959/113175.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shigokare: Ecchi na Joshi Daisei to Doki x2 Love Lesson!! The Animation,1,https://myanimelist.net/anime/40212/Shigokare__Ecchi_na_Joshi_Daisei_to_Doki_x2_Love_Lesson_The_Animation,https://cdn.myanimelist.net/images/anime/1151/111874.jpg,OVA ONA SPECIAL,Hentai,Unranked
Soredemo Tsuma wo Aishiteru 2,2,https://myanimelist.net/anime/38141/Soredemo_Tsuma_wo_Aishiteru_2,https://cdn.myanimelist.net/images/anime/1194/103760.jpg,OVA ONA SPECIAL,Hentai,Unranked
Aku no Onna Kanbu: Full Moon Night R,2,https://myanimelist.net/anime/43013/Aku_no_Onna_Kanbu__Full_Moon_Night_R,https://cdn.myanimelist.net/images/anime/1027/115329.jpg,OVA ONA SPECIAL,Hentai,Unranked
Hontou ni Atta,2,https://myanimelist.net/anime/19635/Hontou_ni_Atta,https://cdn.myanimelist.net/images/anime/1592/104005.jpg,OVA ONA SPECIAL,Hentai,Unranked
"Seiso de Majime na Kanojo ga, Saikyou Yaricir ni Kanyuu Saretara...? The Animation",1,https://myanimelist.net/anime/34821/Seiso_de_Majime_na_Kanojo_ga_Saikyou_Yaricir_ni_Kanyuu_Saretara_The_Animation,https://cdn.myanimelist.net/images/anime/1482/104324.jpg,OVA ONA SPECIAL,Hentai,Unranked
Misuzu: Ikenai Koto,1,https://myanimelist.net/anime/33515/Misuzu__Ikenai_Koto,https://cdn.myanimelist.net/images/anime/1322/104274.jpg,OVA ONA SPECIAL,Hentai,Unranked
Onna Kyoushi Yumi no Houkago,2,https://myanimelist.net/anime/2532/Onna_Kyoushi_Yumi_no_Houkago,https://cdn.myanimelist.net/images/anime/3/23827.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sansha Mendan: Rensa Suru Chijoku Choukyou no Gakuen,4,https://myanimelist.net/anime/38975/Sansha_Mendan__Rensa_Suru_Chijoku_Choukyou_no_Gakuen,https://cdn.myanimelist.net/images/anime/1267/103726.jpg,OVA ONA SPECIAL,Hentai School,Unranked
BaBuKa: Gokudou no Tsuma,2,https://myanimelist.net/anime/11469/BaBuKa__Gokudou_no_Tsuma,https://cdn.myanimelist.net/images/anime/1285/103820.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kininaru Kimochi,4,https://myanimelist.net/anime/3350/Kininaru_Kimochi,https://cdn.myanimelist.net/images/anime/1343/104145.jpg,OVA ONA SPECIAL,Hentai,Unranked
Otoko no Ko Ojousama,1,https://myanimelist.net/anime/10429/Otoko_no_Ko_Ojousama,https://cdn.myanimelist.net/images/anime/1189/103756.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shihai no Kyoudan,?,https://myanimelist.net/anime/41397/Shihai_no_Kyoudan,https://cdn.myanimelist.net/images/anime/1239/106367.jpg,OVA ONA SPECIAL,Hentai,Unranked
Tinderbox,2,https://myanimelist.net/anime/38032/Tinderbox,https://cdn.myanimelist.net/images/anime/1526/115092.jpg,OVA ONA SPECIAL,Hentai,Unranked
Seikoujo: Haitoku no Biden Dorei,2,https://myanimelist.net/anime/3706/Seikoujo__Haitoku_no_Biden_Dorei,https://cdn.myanimelist.net/images/anime/9/16416.jpg,OVA ONA SPECIAL,Hentai,Unranked
Enyoku,1,https://myanimelist.net/anime/4494/Enyoku,https://cdn.myanimelist.net/images/anime/1490/103950.jpg,OVA ONA SPECIAL,Hentai,Unranked
Arbeit Shiyo!!,3,https://myanimelist.net/anime/8652/Arbeit_Shiyo,https://cdn.myanimelist.net/images/anime/1551/103815.jpg,OVA ONA SPECIAL,Hentai,Unranked
Boku no Yayoi-san 2,2,https://myanimelist.net/anime/33750/Boku_no_Yayoi-san_2,https://cdn.myanimelist.net/images/anime/1304/103748.jpg,OVA ONA SPECIAL,Hentai,Unranked
Ikusa Otome Valkyrie Shinshou,2,https://myanimelist.net/anime/2859/Ikusa_Otome_Valkyrie_Shinshou,https://cdn.myanimelist.net/images/anime/3/7257.jpg,OVA ONA SPECIAL,Hentai,Unranked
Elf no Futagohime: Willan to Arsura,1,https://myanimelist.net/anime/6691/Elf_no_Futagohime__Willan_to_Arsura,https://cdn.myanimelist.net/images/anime/1218/103929.jpg,OVA ONA SPECIAL,Hentai,Unranked
Yariman Fudousan,2,https://myanimelist.net/anime/22815/Yariman_Fudousan,https://cdn.myanimelist.net/images/anime/9/59883.jpg,OVA ONA SPECIAL,Hentai,Unranked
Dorei Ichiba,3,https://myanimelist.net/anime/3385/Dorei_Ichiba,https://cdn.myanimelist.net/images/anime/6/26244.jpg,OVA ONA SPECIAL,Hentai,Unranked
Zecchou Rocket,2,https://myanimelist.net/anime/19629/Zecchou_Rocket,https://cdn.myanimelist.net/images/anime/12/52523.jpg,OVA ONA SPECIAL,Hentai,Unranked
JK to Inkou Kyoushi 4 feat. Ero Giin-sensei,2,https://myanimelist.net/anime/37224/JK_to_Inkou_Kyoushi_4_feat_Ero_Giin-sensei,https://cdn.myanimelist.net/images/anime/1714/92907.jpg,OVA ONA SPECIAL,Hentai School,Unranked
Fighting of Ecstasy,2,https://myanimelist.net/anime/9434/Fighting_of_Ecstasy,https://cdn.myanimelist.net/images/anime/11/28558.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shishunki Shoujo,2,https://myanimelist.net/anime/4278/Shishunki_Shoujo,https://cdn.myanimelist.net/images/anime/12/8046.jpg,OVA ONA SPECIAL,Hentai School,Unranked
Ero Konbini Tenchou,?,https://myanimelist.net/anime/39365/Ero_Konbini_Tenchou,https://cdn.myanimelist.net/images/anime/1166/102589.jpg,OVA ONA SPECIAL,Hentai,Unranked
21-ji no Onna: Newscaster Katsuragi Miki,3,https://myanimelist.net/anime/2863/21-ji_no_Onna__Newscaster_Katsuragi_Miki,https://cdn.myanimelist.net/images/anime/1918/114959.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kohakuiro no Hunter The Animation,?,https://myanimelist.net/anime/41795/Kohakuiro_no_Hunter_The_Animation,https://cdn.myanimelist.net/images/anime/1931/111873.jpg,OVA ONA SPECIAL,Hentai,Unranked
Mouryou no Nie,2,https://myanimelist.net/anime/16091/Mouryou_no_Nie,https://cdn.myanimelist.net/images/anime/2/43451.jpg,OVA ONA SPECIAL,Hentai Horror Supernatural,Unranked
Samayou Midara na Lunatics,2,https://myanimelist.net/anime/5993/Samayou_Midara_na_Lunatics,https://cdn.myanimelist.net/images/anime/6/33327.jpg,OVA ONA SPECIAL,Hentai,Unranked
Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,4,https://myanimelist.net/anime/42591/Toshoshitsu_no_Kanojo__Seiso_na_Kimi_ga_Ochiru_made_-_The_Animation,https://cdn.myanimelist.net/images/anime/1991/108753.jpg,OVA ONA SPECIAL,Hentai,Unranked
Love es M The Animation,1,https://myanimelist.net/anime/22901/Love_es_M_The_Animation,https://cdn.myanimelist.net/images/anime/1389/104252.jpg,OVA ONA SPECIAL,Hentai,Unranked
Real Eroge Situation! 2 The Animation,?,https://myanimelist.net/anime/48449/Real_Eroge_Situation_2_The_Animation,https://cdn.myanimelist.net/images/anime/1991/113581.jpg,OVA ONA SPECIAL,Hentai,Unranked
Chikansha Thomas,1,https://myanimelist.net/anime/3105/Chikansha_Thomas,https://cdn.myanimelist.net/images/anime/1648/103898.jpg,OVA ONA SPECIAL,Hentai,Unranked
Ijou Chitai: Jikken Dorei,2,https://myanimelist.net/anime/11815/Ijou_Chitai__Jikken_Dorei,https://cdn.myanimelist.net/images/anime/1098/104047.jpg,OVA ONA SPECIAL,Hentai,Unranked
Houkago 2 The Animation,1,https://myanimelist.net/anime/5210/Houkago_2_The_Animation,https://cdn.myanimelist.net/images/anime/1959/104006.jpg,OVA ONA SPECIAL,Hentai,Unranked
Miyazaki Maya Daizukan,2,https://myanimelist.net/anime/9599/Miyazaki_Maya_Daizukan,https://cdn.myanimelist.net/images/anime/1253/104275.jpg,OVA ONA SPECIAL,Hentai,Unranked
Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation,2,https://myanimelist.net/anime/38865/Bitch_Gakuen_ga_Seijun_na_Hazu_ga_Nai_The_Animation,https://cdn.myanimelist.net/images/anime/1153/103728.jpg,OVA ONA SPECIAL,Hentai,Unranked
Boku to Sensei to Tomodachi no Mama,2,https://myanimelist.net/anime/39803/Boku_to_Sensei_to_Tomodachi_no_Mama,https://cdn.myanimelist.net/images/anime/1011/103714.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kutsujoku 2 The Animation,2,https://myanimelist.net/anime/41512/Kutsujoku_2_The_Animation,https://cdn.myanimelist.net/images/anime/1765/107915.jpg,OVA ONA SPECIAL,Hentai,Unranked
Yuutousei Ayaka no Uraomote,?,https://myanimelist.net/anime/41396/Yuutousei_Ayaka_no_Uraomote,https://cdn.myanimelist.net/images/anime/1088/106369.jpg,OVA ONA SPECIAL,Hentai,Unranked
Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,1,https://myanimelist.net/anime/19633/Seikou__Osananajimi_wa_Terekusasou_ni_Uso_wo_Tsuku,https://cdn.myanimelist.net/images/anime/2/57161.jpg,OVA ONA SPECIAL,Hentai,Unranked
Oyako Rankan The Animation,1,https://myanimelist.net/anime/19283/Oyako_Rankan_The_Animation,https://cdn.myanimelist.net/images/anime/9/52431.jpg,OVA ONA SPECIAL,Hentai,Unranked
Naisho no Wakana-san,1,https://myanimelist.net/anime/10575/Naisho_no_Wakana-san,https://cdn.myanimelist.net/images/anime/11/56445.jpg,OVA ONA SPECIAL,Hentai,Unranked
Tsuma Netori: Ryoujoku Rinne,1,https://myanimelist.net/anime/37287/Tsuma_Netori__Ryoujoku_Rinne,https://cdn.myanimelist.net/images/anime/1218/103770.jpg,OVA ONA SPECIAL,Hentai,Unranked
Nuresuke JK Ameyadori Rape,2,https://myanimelist.net/anime/38035/Nuresuke_JK_Ameyadori_Rape,https://cdn.myanimelist.net/images/anime/1155/103767.jpg,OVA ONA SPECIAL,Hentai,Unranked
Houkago Mania Club: Koi no Hoshii no,2,https://myanimelist.net/anime/3160/Houkago_Mania_Club__Koi_no_Hoshii_no,https://cdn.myanimelist.net/images/anime/3/26199.jpg,OVA ONA SPECIAL,Hentai Yuri,Unranked
Reijoku no Yakata,2,https://myanimelist.net/anime/7582/Reijoku_no_Yakata,https://cdn.myanimelist.net/images/anime/12/41641.jpg,OVA ONA SPECIAL,Hentai,Unranked
Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,1,https://myanimelist.net/anime/38095/Hatsujou_Switch__Otosareta_Shoujo-tachi_-_The_Animation,https://cdn.myanimelist.net/images/anime/1950/103761.jpg,OVA ONA SPECIAL,Hentai,Unranked
Daiakuji: The Xena Buster Specials,2,https://myanimelist.net/anime/2353/Daiakuji__The_Xena_Buster_Specials,https://cdn.myanimelist.net/images/anime/12/4513.jpg,OVA ONA SPECIAL,Hentai,Unranked
YU-NO,4,https://myanimelist.net/anime/3883/YU-NO,https://cdn.myanimelist.net/images/anime/10/6941.jpg,OVA ONA SPECIAL,Sci-Fi Hentai,Unranked
Momoiro Bouenkyou Anime Edition,1,https://myanimelist.net/anime/34758/Momoiro_Bouenkyou_Anime_Edition,https://cdn.myanimelist.net/images/anime/1142/104288.jpg,OVA ONA SPECIAL,Hentai,Unranked
Aisei Tenshi Love Mary: Akusei Jutai - The Animation,2,https://myanimelist.net/anime/40801/Aisei_Tenshi_Love_Mary__Akusei_Jutai_-_The_Animation,https://cdn.myanimelist.net/images/anime/1023/105664.jpg,OVA ONA SPECIAL,Hentai,Unranked
Gakuen Nanafushigi,2,https://myanimelist.net/anime/3802/Gakuen_Nanafushigi,https://cdn.myanimelist.net/images/anime/1723/112174.jpg,OVA ONA SPECIAL,Hentai Supernatural,Unranked
"Hitozuma, Mitsu to Niku",4,https://myanimelist.net/anime/40398/Hitozuma_Mitsu_to_Niku,https://cdn.myanimelist.net/images/anime/1710/103706.jpg,OVA ONA SPECIAL,Hentai,Unranked
Jokei Kazoku III: Himitsu - The Anime,1,https://myanimelist.net/anime/27747/Jokei_Kazoku_III__Himitsu_-_The_Anime,https://cdn.myanimelist.net/images/anime/7/67165.jpg,OVA ONA SPECIAL,Hentai,Unranked
D+vine Luv,4,https://myanimelist.net/anime/2533/D_vine_Luv,https://cdn.myanimelist.net/images/anime/12/49819.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,2,https://myanimelist.net/anime/37771/Kiniitta_Chitsu_ni_Ikinari_Nakadashi_OK_na_Resort-tou,https://cdn.myanimelist.net/images/anime/1495/104144.jpg,OVA ONA SPECIAL,Hentai,Unranked
Natsu ga Owaru made The Animation,2,https://myanimelist.net/anime/41794/Natsu_ga_Owaru_made_The_Animation,https://cdn.myanimelist.net/images/anime/1065/107875.jpg,OVA ONA SPECIAL,Hentai,Unranked
Pure Mail,2,https://myanimelist.net/anime/211/Pure_Mail,https://cdn.myanimelist.net/images/anime/1518/112232.jpg,OVA ONA SPECIAL,Hentai,Unranked
Maid Ane,2,https://myanimelist.net/anime/10728/Maid_Ane,https://cdn.myanimelist.net/images/anime/1518/112488.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shiofuki Mermaid,1,https://myanimelist.net/anime/11523/Shiofuki_Mermaid,https://cdn.myanimelist.net/images/anime/4/32989.jpg,OVA ONA SPECIAL,Hentai,Unranked
Hissatsu Chikan Nin,2,https://myanimelist.net/anime/5281/Hissatsu_Chikan_Nin,https://cdn.myanimelist.net/images/anime/10/41653.jpg,OVA ONA SPECIAL,Hentai,Unranked
Futari no Aniyome,2,https://myanimelist.net/anime/5321/Futari_no_Aniyome,https://cdn.myanimelist.net/images/anime/5/41685.jpg,OVA ONA SPECIAL,Hentai,Unranked
Oyome-sama Honey Days♥,2,https://myanimelist.net/anime/24327/Oyome-sama_Honey_Days♥,https://cdn.myanimelist.net/images/anime/11/74474.jpg,OVA ONA SPECIAL,Hentai,Unranked
Waver,3,https://myanimelist.net/anime/2191/Waver,https://cdn.myanimelist.net/images/anime/1592/113806.jpg,OVA ONA SPECIAL,Hentai,Unranked
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,3,https://myanimelist.net/anime/9326/Yubisaki_Annainin_Shirudaku_Settai_Okawari_Sanhaime,https://cdn.myanimelist.net/images/anime/6/25837.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kakushi Dere Special,1,https://myanimelist.net/anime/23477/Kakushi_Dere_Special,https://cdn.myanimelist.net/images/anime/1496/104093.jpg,OVA ONA SPECIAL,Hentai,Unranked
Innocent Blue,2,https://myanimelist.net/anime/4356/Innocent_Blue,https://cdn.myanimelist.net/images/anime/2/26271.jpg,OVA ONA SPECIAL,Hentai,Unranked
Soreyuke Marin-chan,3,https://myanimelist.net/anime/2410/Soreyuke_Marin-chan,https://cdn.myanimelist.net/images/anime/5/83129.jpg,OVA ONA SPECIAL,Hentai Sci-Fi,Unranked
Samurai Hormone The Animation,1,https://myanimelist.net/anime/26059/Samurai_Hormone_The_Animation,https://cdn.myanimelist.net/images/anime/8/65911.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shikoyaka Naru Toki mo Hameru Toki mo,2,https://myanimelist.net/anime/42848/Shikoyaka_Naru_Toki_mo_Hameru_Toki_mo,https://cdn.myanimelist.net/images/anime/1536/112597.jpg,OVA ONA SPECIAL,Hentai,Unranked
Konna ni Yasashiku Sareta no,3,https://myanimelist.net/anime/23761/Konna_ni_Yasashiku_Sareta_no,https://cdn.myanimelist.net/images/anime/10/62667.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sakusei Byoutou The Animation,?,https://myanimelist.net/anime/48651/Sakusei_Byoutou_The_Animation,https://cdn.myanimelist.net/images/anime/1726/114081.jpg,OVA ONA SPECIAL,Hentai,Unranked
"Sora no Iro, Mizu no Iro Ero Specials",2,https://myanimelist.net/anime/5644/Sora_no_Iro_Mizu_no_Iro_Ero_Specials,https://cdn.myanimelist.net/images/anime/2/11671.jpg,OVA ONA SPECIAL,Hentai,Unranked
Tsun M! Gyutto Shibatte Shidoushite The Animation,1,https://myanimelist.net/anime/37222/Tsun_M_Gyutto_Shibatte_Shidoushite_The_Animation,https://cdn.myanimelist.net/images/anime/1671/90317.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,1,https://myanimelist.net/anime/41370/Sex_Friend_Osananajimi__Shojo_to_Doutei_wa_Hazukashii_tte_Minna_ga_Iu_kara_-_The_Animation,https://cdn.myanimelist.net/images/anime/1542/106244.jpg,OVA ONA SPECIAL,Hentai,Unranked
Nozoki Kanojo,4,https://myanimelist.net/anime/40471/Nozoki_Kanojo,https://cdn.myanimelist.net/images/anime/1896/107867.jpg,OVA ONA SPECIAL,Hentai,Unranked
Netokano,1,https://myanimelist.net/anime/48513/Netokano,https://cdn.myanimelist.net/images/anime/1597/113707.jpg,OVA ONA SPECIAL,Hentai,Unranked
Busou Shoujotai: Blade Briders The Animation,1,https://myanimelist.net/anime/31331/Busou_Shoujotai__Blade_Briders_The_Animation,https://cdn.myanimelist.net/images/anime/1343/112588.jpg,OVA ONA SPECIAL,Hentai Space,Unranked
Kurai Mirai,2,https://myanimelist.net/anime/3034/Kurai_Mirai,https://cdn.myanimelist.net/images/anime/10/20021.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sinkan,1,https://myanimelist.net/anime/2588/Sinkan,https://cdn.myanimelist.net/images/anime/5/31931.jpg,OVA ONA SPECIAL,Hentai,Unranked
Soshite Watashi wa Ojisan ni...,?,https://myanimelist.net/anime/39794/Soshite_Watashi_wa_Ojisan_ni,https://cdn.myanimelist.net/images/anime/1584/113485.jpg,OVA ONA SPECIAL,Hentai,Unranked
Choubatsu Yobikou,2,https://myanimelist.net/anime/2435/Choubatsu_Yobikou,https://cdn.myanimelist.net/images/anime/1971/103900.jpg,OVA ONA SPECIAL,Hentai School,Unranked
Gitai Saimin,2,https://myanimelist.net/anime/9718/Gitai_Saimin,https://cdn.myanimelist.net/images/anime/9/26933.jpg,OVA ONA SPECIAL,Hentai,Unranked
Osananajimi to Doukyuusei,2,https://myanimelist.net/anime/5109/Osananajimi_to_Doukyuusei,https://cdn.myanimelist.net/images/anime/4/9989.jpg,OVA ONA SPECIAL,Hentai School,Unranked
Yue ni Hitozuma wa Netorareta.,2,https://myanimelist.net/anime/38831/Yue_ni_Hitozuma_wa_Netorareta,https://cdn.myanimelist.net/images/anime/1540/97464.jpg,OVA ONA SPECIAL,Hentai,Unranked
Seisen Gakuin,1,https://myanimelist.net/anime/4492/Seisen_Gakuin,https://cdn.myanimelist.net/images/anime/1903/112150.jpg,OVA ONA SPECIAL,Hentai,Unranked
One: Kagayaku Kisetsu e - True Stories,3,https://myanimelist.net/anime/1113/One__Kagayaku_Kisetsu_e_-_True_Stories,https://cdn.myanimelist.net/images/anime/4/41603.jpg,OVA ONA SPECIAL,Hentai,Unranked
Gakuen: Chijoku no Zushiki,2,https://myanimelist.net/anime/1511/Gakuen__Chijoku_no_Zushiki,https://cdn.myanimelist.net/images/anime/13/4144.jpg,OVA ONA SPECIAL,Hentai,Unranked
Seme♥Chichi,2,https://myanimelist.net/anime/9327/Seme♥Chichi,https://cdn.myanimelist.net/images/anime/4/29220.jpg,OVA ONA SPECIAL,Hentai,Unranked
Haitoku no Shoujo,2,https://myanimelist.net/anime/3411/Haitoku_no_Shoujo,https://cdn.myanimelist.net/images/anime/11/5565.jpg,OVA ONA SPECIAL,Hentai Psychological,Unranked
Hajimete no Orusuban,?,https://myanimelist.net/anime/41793/Hajimete_no_Orusuban,https://cdn.myanimelist.net/images/anime/1793/110579.jpg,OVA ONA SPECIAL,Hentai,Unranked
Hasande Ageru,2,https://myanimelist.net/anime/38036/Hasande_Ageru,https://cdn.myanimelist.net/images/anime/1733/103763.jpg,OVA ONA SPECIAL,Hentai,Unranked
White Blue,?,https://myanimelist.net/anime/42757/White_Blue,https://cdn.myanimelist.net/images/anime/1566/109071.jpg,OVA ONA SPECIAL,Hentai,Unranked
Eroge de Subete wa Kaiketsu Dekiru! The Animation,1,https://myanimelist.net/anime/48697/Eroge_de_Subete_wa_Kaiketsu_Dekiru_The_Animation,https://cdn.myanimelist.net/images/anime/1713/114421.jpg,OVA ONA SPECIAL,Hentai,Unranked
Inmou,2,https://myanimelist.net/anime/40922/Inmou,https://cdn.myanimelist.net/images/anime/1398/105660.jpg,OVA ONA SPECIAL,Hentai,Unranked
Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,1,https://myanimelist.net/anime/8290/Inmu_Gakuen__Inmu_ni_Torawareta_Bijin_Shimai,https://cdn.myanimelist.net/images/anime/1118/104061.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kangoku: Injoku no Jikkentou,2,https://myanimelist.net/anime/2395/Kangoku__Injoku_no_Jikkentou,https://cdn.myanimelist.net/images/anime/12/41549.jpg,OVA ONA SPECIAL,Hentai,Unranked
Tsuma ga Onsen de Circle Nakama no Nikubenki ni Natta no Desu ga... Anime Edition,1,https://myanimelist.net/anime/35573/Tsuma_ga_Onsen_de_Circle_Nakama_no_Nikubenki_ni_Natta_no_Desu_ga_Anime_Edition,https://cdn.myanimelist.net/images/anime/6/85732.jpg,OVA ONA SPECIAL,Hentai,Unranked
Imouto Twins,1,https://myanimelist.net/anime/13643/Imouto_Twins,https://cdn.myanimelist.net/images/anime/4/41649.jpg,OVA ONA SPECIAL,Hentai,Unranked
Tokumu Sousakan Rei & Fuko,4,https://myanimelist.net/anime/3998/Tokumu_Sousakan_Rei___Fuko,https://cdn.myanimelist.net/images/anime/13/33383.jpg,OVA ONA SPECIAL,Hentai Horror Supernatural,Unranked
Kowaremono,3,https://myanimelist.net/anime/3454/Kowaremono,https://cdn.myanimelist.net/images/anime/10/41607.jpg,OVA ONA SPECIAL,Hentai,Unranked
Innocent: Shoujo Memoria,1,https://myanimelist.net/anime/10938/Innocent__Shoujo_Memoria,https://cdn.myanimelist.net/images/anime/1099/104062.jpg,OVA ONA SPECIAL,Hentai,Unranked
True Blue: Gaiden,1,https://myanimelist.net/anime/3729/True_Blue__Gaiden,https://cdn.myanimelist.net/images/anime/12/6549.jpg,OVA ONA SPECIAL,Hentai,Unranked
Karen,1,https://myanimelist.net/anime/3560/Karen,https://cdn.myanimelist.net/images/anime/1418/112580.jpg,OVA ONA SPECIAL,Hentai,Unranked
Rikujoubu Joshi wa Ore no Nama Onaho!!! The Animation,2,https://myanimelist.net/anime/44211/Rikujoubu_Joshi_wa_Ore_no_Nama_Onaho_The_Animation,https://cdn.myanimelist.net/images/anime/1759/112712.jpg,OVA ONA SPECIAL,Hentai,Unranked
Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,2,https://myanimelist.net/anime/3917/Hitozuma_Cosplay_Kissa_2__Hitozuma_LoveLove_-_Cosplay_OVA,https://cdn.myanimelist.net/images/anime/11/7049.jpg,OVA ONA SPECIAL,Hentai,Unranked
Haitoku no Kyoukai,?,https://myanimelist.net/anime/44194/Haitoku_no_Kyoukai,https://cdn.myanimelist.net/images/anime/1626/111475.jpg,OVA ONA SPECIAL,Hentai,Unranked
Idol Kouhosei,1,https://myanimelist.net/anime/16476/Idol_Kouhosei,https://cdn.myanimelist.net/images/anime/13/44424.jpg,OVA ONA SPECIAL,Hentai,Unranked
Idol Kyousei Sousa,2,https://myanimelist.net/anime/34506/Idol_Kyousei_Sousa,https://cdn.myanimelist.net/images/anime/1454/104303.jpg,OVA ONA SPECIAL,Hentai,Unranked
Parade Parade,2,https://myanimelist.net/anime/1390/Parade_Parade,https://cdn.myanimelist.net/images/anime/1267/111778.jpg,OVA ONA SPECIAL,Hentai Music Yuri,Unranked
Netoshisu,1,https://myanimelist.net/anime/48889/Netoshisu,https://cdn.myanimelist.net/images/anime/1786/114745.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sailor Fuku Shinryou Tsumaka,2,https://myanimelist.net/anime/10043/Sailor_Fuku_Shinryou_Tsumaka,https://cdn.myanimelist.net/images/anime/7/27736.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kisaku,6,https://myanimelist.net/anime/2377/Kisaku,https://cdn.myanimelist.net/images/anime/8/29408.jpg,OVA ONA SPECIAL,Hentai,Unranked
Campus,2,https://myanimelist.net/anime/3039/Campus,https://cdn.myanimelist.net/images/anime/1217/112124.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shameshrine Andorora,1,https://myanimelist.net/anime/4493/Shameshrine_Andorora,https://cdn.myanimelist.net/images/anime/7/20114.jpg,OVA ONA SPECIAL,Hentai Sci-Fi,Unranked
Harumi-chan no Oita,1,https://myanimelist.net/anime/2991/Harumi-chan_no_Oita,https://cdn.myanimelist.net/images/anime/12/8150.jpg,OVA ONA SPECIAL,Hentai,Unranked
Shokuzai no Kyoushitsu,2,https://myanimelist.net/anime/3981/Shokuzai_no_Kyoushitsu,https://cdn.myanimelist.net/images/anime/6/7185.jpg,OVA ONA SPECIAL,Hentai,Unranked
Fuurinkanzan,1,https://myanimelist.net/anime/19523/Fuurinkanzan,https://cdn.myanimelist.net/images/anime/1493/103962.jpg,OVA ONA SPECIAL,Hentai,Unranked
Onna Kyoushi,3,https://myanimelist.net/anime/3452/Onna_Kyoushi,https://cdn.myanimelist.net/images/anime/12/22150.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kyouhaku: Owaranai Ashita,3,https://myanimelist.net/anime/2327/Kyouhaku__Owaranai_Ashita,https://cdn.myanimelist.net/images/anime/1856/96472.jpg,OVA ONA SPECIAL,Hentai,Unranked
Toriko no Shizuku: Natsu no Gouka Kyakusen de Kegasareru Otome-tachi,2,https://myanimelist.net/anime/38994/Toriko_no_Shizuku__Natsu_no_Gouka_Kyakusen_de_Kegasareru_Otome-tachi,https://cdn.myanimelist.net/images/anime/1694/103725.jpg,OVA ONA SPECIAL,Hentai,Unranked
Gekka Bijin,2,https://myanimelist.net/anime/2430/Gekka_Bijin,https://cdn.myanimelist.net/images/anime/1132/112973.jpg,OVA ONA SPECIAL,Hentai,Unranked
Gakuen no Shuryousha,2,https://myanimelist.net/anime/2266/Gakuen_no_Shuryousha,https://cdn.myanimelist.net/images/anime/8/4973.jpg,OVA ONA SPECIAL,Hentai,Unranked
Sakuramiya Shimai no Netorare Kiroku,2,https://myanimelist.net/anime/39526/Sakuramiya_Shimai_no_Netorare_Kiroku,https://cdn.myanimelist.net/images/anime/1653/103718.jpg,OVA ONA SPECIAL,Hentai,Unranked
Kanojo ga Yatsu ni Idakareta Hi,?,https://myanimelist.net/anime/42141/Kanojo_ga_Yatsu_ni_Idakareta_Hi,https://cdn.myanimelist.net/images/anime/1954/109495.jpg,OVA ONA SPECIAL,Hentai,Unranked
"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",1,https://myanimelist.net/anime/5568/Rinkan_Gakuen__Yamete_Okaasan_Minaide,https://cdn.myanimelist.net/images/anime/1546/111984.jpg,OVA ONA SPECIAL,Hentai,Unranked
