name,episode,link,pic,season,genre,rank
Seizei Ganbare! Mahou Shoujo Kurumi,25,https://myanimelist.net/anime/35510/Seizei_Ganbare_Mahou_Shoujo_Kurumi,https://cdn.myanimelist.net/images/anime/1571/90319.jpg,OVA ONA SPECIAL,Magic Parody,6553
Hime Chen! Otogi Chikku Idol Lilpri (2011),51,https://myanimelist.net/anime/31068/Hime_Chen_Otogi_Chikku_Idol_Lilpri_2011,https://cdn.myanimelist.net/images/anime/3/74658.jpg,Spring 2011,Magic Shoujo,5099
Mahou no Princess Minky Momo: Yume no Naka no Rondo,1,https://myanimelist.net/anime/2272/Mahou_no_Princess_Minky_Momo__Yume_no_Naka_no_Rondo,https://cdn.myanimelist.net/images/anime/11/25776.jpg,OVA ONA SPECIAL,Magic Shoujo,5925
Agukaru,5,https://myanimelist.net/anime/9689/Agukaru,https://cdn.myanimelist.net/images/anime/8/26860.jpg,OVA ONA SPECIAL,Magic Supernatural SliceofLife,10839
Morinaga Nyuugyou x Mary to Majo no Hana,4,https://myanimelist.net/anime/37189/Morinaga_Nyuugyou_x_Mary_to_Majo_no_Hana,https://cdn.myanimelist.net/images/anime/1181/90242.jpg,OVA ONA SPECIAL,SliceofLife Magic,9689
Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,1,https://myanimelist.net/anime/8972/Mahou_no_Princess_Minky_Momo_vs_Mahou_no_Tenshi_Creamy_Mami,https://cdn.myanimelist.net/images/anime/13/24837.jpg,OVA ONA SPECIAL,Magic Shoujo,8880
Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,2,https://myanimelist.net/anime/27997/Kaitou_Tenshi_Twin_Angel__Kyun_Kyun☆Tokimeki_Paradise_OVA,https://cdn.myanimelist.net/images/anime/11/67849.jpg,OVA ONA SPECIAL,Magic,8993
Antique Heart,1,https://myanimelist.net/anime/5926/Antique_Heart,https://cdn.myanimelist.net/images/anime/7/56121.jpg,OVA ONA SPECIAL,Magic Mystery School,10038
Fushigi na Melmo,26,https://myanimelist.net/anime/5476/Fushigi_na_Melmo,https://cdn.myanimelist.net/images/anime/11/11275.jpg,Fall 1971,Magic Shoujo,7172
PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,1,https://myanimelist.net/anime/37398/PriPara___Kiratto_Pri☆chan_Movie__Kirakira_Memorial_Live,https://cdn.myanimelist.net/images/anime/1789/91453.jpg,OVA ONA SPECIAL,Magic Shoujo SliceofLife,6627
Kishin Houkou Demonbane (TV) Specials,2,https://myanimelist.net/anime/23753/Kishin_Houkou_Demonbane_TV_Specials,https://cdn.myanimelist.net/images/anime/2/61521.jpg,OVA ONA SPECIAL,Magic Mecha Sci-Fi Supernatural,9416
Blue Reflection Ray Special,1,https://myanimelist.net/anime/49348/Blue_Reflection_Ray_Special,https://cdn.myanimelist.net/images/anime/1159/116282.jpg,OVA ONA SPECIAL,Magic School,9049
Moegaku★5,40,https://myanimelist.net/anime/3573/Moegaku★5,https://cdn.myanimelist.net/images/anime/8/21996.jpg,Winter 2008,Magic Parody,9754
Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,1,https://myanimelist.net/anime/38854/Magic-kyun_First_Live__Hoshinomori_Summer_Festa_2017_Encore_Animation,https://cdn.myanimelist.net/images/anime/1057/97623.jpg,OVA ONA SPECIAL,Music Magic Romance School,5640
Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,?,https://myanimelist.net/anime/42482/Seizei_Ganbare_Mahou_Shoujo_Kurumi_3rd_Season,https://cdn.myanimelist.net/images/anime/1097/108552.jpg,Fall 2020,Parody Magic,12745
Himitsu no Akko-chan 2,61,https://myanimelist.net/anime/3838/Himitsu_no_Akko-chan_2,https://cdn.myanimelist.net/images/anime/2/73343.jpg,Fall 1988,Magic School Shoujo,7095
Himitsu no Akko-chan 3,44,https://myanimelist.net/anime/3839/Himitsu_no_Akko-chan_3,https://cdn.myanimelist.net/images/anime/8/6843.jpg,Spring 1998,Magic School Shoujo,6384
Waccha PriMagi!,?,https://myanimelist.net/anime/49285/Waccha_PriMagi,https://cdn.myanimelist.net/images/anime/1848/116030.jpg,Fall 2021,Magic,Unranked
Oshare Majo Love and Berry: Shiawase no Mahou,1,https://myanimelist.net/anime/3362/Oshare_Majo_Love_and_Berry__Shiawase_no_Mahou,https://cdn.myanimelist.net/images/anime/10/20054.jpg,OVA ONA SPECIAL,Magic,12288
Shiawase Pasta Story,8,https://myanimelist.net/anime/37423/Shiawase_Pasta_Story,https://cdn.myanimelist.net/images/anime/1163/90948.jpg,OVA ONA SPECIAL,Magic SliceofLife,8601
Himitsu no Akko-chan (Movie),1,https://myanimelist.net/anime/12569/Himitsu_no_Akko-chan_Movie,https://cdn.myanimelist.net/images/anime/9/35227.jpg,OVA ONA SPECIAL,Magic School Shoujo,8193
Futago no Mahoutsukai Lico to Gli,4,https://myanimelist.net/anime/25293/Futago_no_Mahoutsukai_Lico_to_Gli,https://cdn.myanimelist.net/images/anime/4/78517.jpg,OVA ONA SPECIAL,Magic Music,10454
Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,3,https://myanimelist.net/anime/30298/Mahou_no_Princess_Minky_Momo__Yume_wo_Dakishimete_Specials,https://cdn.myanimelist.net/images/anime/5/72623.jpg,OVA ONA SPECIAL,Magic Shoujo,16376
Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,25,https://myanimelist.net/anime/38175/Seizei_Ganbare_Mahou_Shoujo_Kurumi_2nd_Season,https://cdn.myanimelist.net/images/anime/1880/103502.jpg,OVA ONA SPECIAL,Magic Parody,12744
PistStar,1,https://myanimelist.net/anime/13359/PistStar,https://cdn.myanimelist.net/images/anime/8/37547.jpg,OVA ONA SPECIAL,Music Magic,11563
Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,1,https://myanimelist.net/anime/23129/Mahou_no_Princess_Minky_Momo__Hitomi_no_Seiza_-_Minky_Momo_Song_Special,https://cdn.myanimelist.net/images/anime/9/59895.jpg,OVA ONA SPECIAL,Magic Music Shoujo,9233
Kaze no Invitation,1,https://myanimelist.net/anime/23157/Kaze_no_Invitation,https://cdn.myanimelist.net/images/anime/9/60081.jpg,OVA ONA SPECIAL,Magic Music,10210
Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,1,https://myanimelist.net/anime/12971/Himitsu_no_Akko-chan__Umi_da_Obake_da_Natsu_Matsuri,https://cdn.myanimelist.net/images/anime/7/36371.jpg,OVA ONA SPECIAL,Magic Shoujo,8973
Agukaru: Play with Ibaraki-hen,20,https://myanimelist.net/anime/24989/Agukaru__Play_with_Ibaraki-hen,https://cdn.myanimelist.net/images/anime/13/64027.jpg,OVA ONA SPECIAL,SliceofLife Magic Supernatural,14187
Efficus: Kono Omoi o Kimi ni...,2,https://myanimelist.net/anime/16257/Efficus__Kono_Omoi_o_Kimi_ni,https://cdn.myanimelist.net/images/anime/1179/96696.jpg,OVA ONA SPECIAL,Magic,14884
Mahou no Yousei Persia Pilot,1,https://myanimelist.net/anime/22239/Mahou_no_Yousei_Persia_Pilot,https://cdn.myanimelist.net/images/anime/2/58315.jpg,OVA ONA SPECIAL,Magic,9532
Agukaru: Play with Ibaraki-hen Episode 0,1,https://myanimelist.net/anime/30732/Agukaru__Play_with_Ibaraki-hen_Episode_0,https://cdn.myanimelist.net/images/anime/3/73822.jpg,OVA ONA SPECIAL,Magic SliceofLife Supernatural,14188
Mameshiba x Tunes!,1,https://myanimelist.net/anime/39697/Mameshiba_x_Tunes,https://cdn.myanimelist.net/images/anime/1423/100491.jpg,OVA ONA SPECIAL,Magic Parody Shoujo,11174
Mahou Shoujo Liese Prettia,1,https://myanimelist.net/anime/38685/Mahou_Shoujo_Liese_Prettia,https://cdn.myanimelist.net/images/anime/1092/96236.jpg,OVA ONA SPECIAL,Magic,16381
Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,1,https://myanimelist.net/anime/33429/Wingcle_Bear_Hamkkehaneun_Lomentig_Hwaiteudei,https://cdn.myanimelist.net/images/anime/3/80374.jpg,OVA ONA SPECIAL,Magic,11059
Mahoutsukai Sally Specials,2,https://myanimelist.net/anime/32794/Mahoutsukai_Sally_Specials,https://cdn.myanimelist.net/images/anime/12/78636.jpg,OVA ONA SPECIAL,Magic Shoujo,16384
Pink Jumon,1,https://myanimelist.net/anime/36373/Pink_Jumon,https://cdn.myanimelist.net/images/anime/8/87797.jpg,OVA ONA SPECIAL,Magic Music,12430
Phantomi: Mini Anime,?,https://myanimelist.net/anime/40316/Phantomi__Mini_Anime,https://cdn.myanimelist.net/images/anime/1034/102820.jpg,OVA ONA SPECIAL,Magic Shoujo,12418
Dushi Miao Qitan,20,https://myanimelist.net/anime/45997/Dushi_Miao_Qitan,https://cdn.myanimelist.net/images/anime/1752/111572.jpg,OVA ONA SPECIAL,Supernatural Magic,14872
Hinomaruzumou,24,https://myanimelist.net/anime/37007/Hinomaruzumou,https://cdn.myanimelist.net/images/anime/1974/95289.jpg,Fall 2018,MartialArts Shounen Sports,1353
Hokuto no Ken Zero: Kenshirou Den,1,https://myanimelist.net/anime/5291/Hokuto_no_Ken_Zero__Kenshirou_Den,https://cdn.myanimelist.net/images/anime/5/76902.jpg,OVA ONA SPECIAL,MartialArts,1715
Osu!! Karate-bu,4,https://myanimelist.net/anime/6031/Osu_Karate-bu,https://cdn.myanimelist.net/images/anime/2/26856.jpg,OVA ONA SPECIAL,MartialArts School Shounen,4784
Aa Harimanada,23,https://myanimelist.net/anime/8216/Aa_Harimanada,https://cdn.myanimelist.net/images/anime/10/21286.jpg,Spring 1992,Sports MartialArts Seinen,8281
Bulg-eunmae,1,https://myanimelist.net/anime/1776/Bulg-eunmae,https://cdn.myanimelist.net/images/anime/12/11531.jpg,OVA ONA SPECIAL,SuperPower MartialArts,10042
Mou Ippon!,?,https://myanimelist.net/anime/49376/Mou_Ippon,https://cdn.myanimelist.net/images/anime/1570/116408.jpg,OVA ONA SPECIAL,SliceofLife Sports MartialArts Shounen,Unranked
Ucchare Goshogawara,1,https://myanimelist.net/anime/12899/Ucchare_Goshogawara,https://cdn.myanimelist.net/images/anime/6/36209.jpg,OVA ONA SPECIAL,MartialArts School Shounen Sports,13570
Ninjala Episode 0,1,https://myanimelist.net/anime/41547/Ninjala_Episode_0,https://cdn.myanimelist.net/images/anime/1444/106767.jpg,OVA ONA SPECIAL,Sci-Fi SuperPower MartialArts,8665
Shu Ling Ji,30,https://myanimelist.net/anime/42784/Shu_Ling_Ji,https://cdn.myanimelist.net/images/anime/1291/109048.jpg,OVA ONA SPECIAL,MartialArts,12957
Shu Ling Ji 2nd Season,40,https://myanimelist.net/anime/45612/Shu_Ling_Ji_2nd_Season,https://cdn.myanimelist.net/images/anime/1652/111010.jpg,OVA ONA SPECIAL,MartialArts,12958
Taekwon-wang Gang Taepung,26,https://myanimelist.net/anime/48347/Taekwon-wang_Gang_Taepung,https://cdn.myanimelist.net/images/anime/1214/114454.jpg,Summer 2000,Sports MartialArts School,13241
Innocence,1,https://myanimelist.net/anime/468/Innocence,https://cdn.myanimelist.net/images/anime/10/75628.jpg,OVA ONA SPECIAL,Military Sci-Fi Police Psychological Mecha,837
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,1,https://myanimelist.net/anime/1566/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society,https://cdn.myanimelist.net/images/anime/4/29816.jpg,OVA ONA SPECIAL,Military Sci-Fi Mystery Police Mecha Seinen,391
Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,1,https://myanimelist.net/anime/17187/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_1_Ghost_Pain,https://cdn.myanimelist.net/images/anime/8/46673.jpg,OVA ONA SPECIAL,Sci-Fi Police Psychological Mecha,1741
Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,1,https://myanimelist.net/anime/19191/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_2_Ghost_Whispers,https://cdn.myanimelist.net/images/anime/8/52135.jpg,OVA ONA SPECIAL,Sci-Fi Police Psychological Mecha,1616
Basquash!,26,https://myanimelist.net/anime/5675/Basquash,https://cdn.myanimelist.net/images/anime/9/13680.jpg,Spring 2009,Sports Mecha Shounen,2708
Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,1,https://myanimelist.net/anime/19193/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_3_Ghost_Tears,https://cdn.myanimelist.net/images/anime/9/56607.jpg,OVA ONA SPECIAL,Sci-Fi Police Psychological Mecha,2113
Koukaku Kidoutai Arise: Alternative Architecture,10,https://myanimelist.net/anime/29325/Koukaku_Kidoutai_Arise__Alternative_Architecture,https://cdn.myanimelist.net/images/anime/5/72037.jpg,Spring 2015,Sci-Fi Police Psychological Mecha,2653
Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,1,https://myanimelist.net/anime/19195/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_4_Ghost_Stands_Alone,https://cdn.myanimelist.net/images/anime/11/63993.jpg,OVA ONA SPECIAL,Sci-Fi Police Psychological Mecha,1791
Juushinki Pandora,26,https://myanimelist.net/anime/33531/Juushinki_Pandora,https://cdn.myanimelist.net/images/anime/1897/95230.jpg,Spring 2018,Sci-Fi Mecha,7011
Tenkuu Danzai Skelter+Heaven,1,https://myanimelist.net/anime/3287/Tenkuu_Danzai_Skelter_Heaven,https://cdn.myanimelist.net/images/anime/9/62115.jpg,OVA ONA SPECIAL,Sci-Fi Mecha,11788
Blame!,6,https://myanimelist.net/anime/1055/Blame,https://cdn.myanimelist.net/images/anime/2/2713.jpg,OVA ONA SPECIAL,Sci-Fi Mecha,8794
Sky Girls,26,https://myanimelist.net/anime/2604/Sky_Girls,https://cdn.myanimelist.net/images/anime/5/22733.jpg,Summer 2007,Mecha Military Sci-Fi,3705
Mobile Suit Gundam SEED C.E.73: Stargazer,3,https://myanimelist.net/anime/1215/Mobile_Suit_Gundam_SEED_CE73__Stargazer,https://cdn.myanimelist.net/images/anime/1013/91082.jpg,OVA ONA SPECIAL,Space Mecha Military Sci-Fi,3113
Tengen Toppa Gurren Lagann: Parallel Works 2,7,https://myanimelist.net/anime/8348/Tengen_Toppa_Gurren_Lagann__Parallel_Works_2,https://cdn.myanimelist.net/images/anime/13/23351.jpg,OVA ONA SPECIAL,Mecha Music,3995
ID-0,12,https://myanimelist.net/anime/33797/ID-0,https://cdn.myanimelist.net/images/anime/12/84421.jpg,Spring 2017,Sci-Fi Space Mecha,5741
Flag,13,https://myanimelist.net/anime/1299/Flag,https://cdn.myanimelist.net/images/anime/1274/90483.jpg,OVA ONA SPECIAL,Mecha Military,2910
Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,1,https://myanimelist.net/anime/10090/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society_3D,https://cdn.myanimelist.net/images/anime/4/29259.jpg,OVA ONA SPECIAL,Military Sci-Fi Mystery Police Mecha Seinen,948
Mobile Suit Gundam MS IGLOO: The Hidden One Year War,3,https://myanimelist.net/anime/1917/Mobile_Suit_Gundam_MS_IGLOO__The_Hidden_One_Year_War,https://cdn.myanimelist.net/images/anime/4/4730.jpg,OVA ONA SPECIAL,Mecha Military Sci-Fi Space,5300
Mobile Suit Gundam MS IGLOO: Apocalypse 0079,3,https://myanimelist.net/anime/1916/Mobile_Suit_Gundam_MS_IGLOO__Apocalypse_0079,https://cdn.myanimelist.net/images/anime/8/11823.jpg,OVA ONA SPECIAL,Mecha Military Sci-Fi Space,4475
Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,1,https://myanimelist.net/anime/1631/Koukyoushihen_Eureka_Seven__Kinkyuu_Tokuban_Navigation_ray_out,https://cdn.myanimelist.net/images/anime/4/14506.jpg,OVA ONA SPECIAL,Sci-Fi Mecha,3893
Mobile Suit Gundam SEED MSV Astray,2,https://myanimelist.net/anime/864/Mobile_Suit_Gundam_SEED_MSV_Astray,https://cdn.myanimelist.net/images/anime/1/864.jpg,OVA ONA SPECIAL,Space Mecha Military Sci-Fi,6876
Sakugan,?,https://myanimelist.net/anime/38192/Sakugan,https://cdn.myanimelist.net/images/anime/1841/116971.jpg,Fall 2021,Sci-Fi Mecha,Unranked
Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,3,https://myanimelist.net/anime/4232/Mobile_Suit_Gundam_MS_IGLOO_2__Gravity_of_the_Battlefront,https://cdn.myanimelist.net/images/anime/9/7880.jpg,OVA ONA SPECIAL,Mecha Sci-Fi,5034
Jinki:Extend,12,https://myanimelist.net/anime/141/Jinki_Extend,https://cdn.myanimelist.net/images/anime/3/44792.jpg,Winter 2005,Mecha Sci-Fi,8005
WXIII Kidou Keisatsu Patlabor,1,https://myanimelist.net/anime/1290/WXIII_Kidou_Keisatsu_Patlabor,https://cdn.myanimelist.net/images/anime/1/1290.jpg,OVA ONA SPECIAL,Sci-Fi Police Mecha,4882
IGPX: Immortal Grand Prix (2005) 2nd Season,13,https://myanimelist.net/anime/1410/IGPX__Immortal_Grand_Prix_2005_2nd_Season,https://cdn.myanimelist.net/images/anime/3/21721.jpg,Spring 2006,Mecha Sci-Fi Shounen Sports,2472
Kiss Dum: Engage Planet,26,https://myanimelist.net/anime/2106/Kiss_Dum__Engage_Planet,https://cdn.myanimelist.net/images/anime/8/21586.jpg,Spring 2007,Mecha Military Sci-Fi,5610
UFO Robo Grendizer,74,https://myanimelist.net/anime/1985/UFO_Robo_Grendizer,https://cdn.myanimelist.net/images/anime/8/8669.jpg,Fall 1975,Mecha Sci-Fi Shounen,1584
Puchitto Gargantia,13,https://myanimelist.net/anime/18413/Puchitto_Gargantia,https://cdn.myanimelist.net/images/anime/7/49979.jpg,OVA ONA SPECIAL,Mecha Sci-Fi,7111
Blame! Special,1,https://myanimelist.net/anime/3429/Blame_Special,https://cdn.myanimelist.net/images/anime/5/10569.jpg,OVA ONA SPECIAL,Mecha Sci-Fi,10652
Red Garden: Dead Girls,1,https://myanimelist.net/anime/2267/Red_Garden__Dead_Girls,https://cdn.myanimelist.net/images/anime/7/75508.jpg,OVA ONA SPECIAL,Mecha Mystery,6750
Sky Girls OVA,1,https://myanimelist.net/anime/1480/Sky_Girls_OVA,https://cdn.myanimelist.net/images/anime/2/78405.jpg,OVA ONA SPECIAL,Mecha Military Sci-Fi,5384
30th Gundam Perfect Mission,1,https://myanimelist.net/anime/7113/30th_Gundam_Perfect_Mission,https://cdn.myanimelist.net/images/anime/9/63385.jpg,OVA ONA SPECIAL,Mecha Sci-Fi,4423
Kishin Taisen Gigantic Formula,26,https://myanimelist.net/anime/2215/Kishin_Taisen_Gigantic_Formula,https://cdn.myanimelist.net/images/anime/2/21716.jpg,Spring 2007,Mecha Sci-Fi,4360
Sousei no Aquarion Evol,1,https://myanimelist.net/anime/30381/Sousei_no_Aquarion_Evol,https://cdn.myanimelist.net/images/anime/8/72733.jpg,OVA ONA SPECIAL,Mecha Romance Sci-Fi,4791
Macross 7 Plus,11,https://myanimelist.net/anime/6209/Macross_7_Plus,https://cdn.myanimelist.net/images/anime/6/13816.jpg,OVA ONA SPECIAL,Music SliceofLife Space Mecha,4574
Kimi ga Nozomu Eien: Gundam Parody,1,https://myanimelist.net/anime/9170/Kimi_ga_Nozomu_Eien__Gundam_Parody,https://cdn.myanimelist.net/images/anime/5/25438.jpg,OVA ONA SPECIAL,Mecha Parody Sci-Fi Space,10330
RS Keikaku: Rebirth Storage,1,https://myanimelist.net/anime/32950/RS_Keikaku__Rebirth_Storage,https://cdn.myanimelist.net/images/anime/2/80584.jpg,OVA ONA SPECIAL,Mecha,10194
Koukaku Kidoutai Arise: Ghost in the Shell - Logicoma Specials,4,https://myanimelist.net/anime/21575/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Logicoma_Specials,https://cdn.myanimelist.net/images/anime/10/57657.jpg,OVA ONA SPECIAL,Sci-Fi Mecha,7290
Koutetsushin Jeeg,13,https://myanimelist.net/anime/2157/Koutetsushin_Jeeg,https://cdn.myanimelist.net/images/anime/13/21712.jpg,Spring 2007,Mecha Sci-Fi,4205
Top wo Nerae! Gunbuster Specials,3,https://myanimelist.net/anime/7248/Top_wo_Nerae_Gunbuster_Specials,https://cdn.myanimelist.net/images/anime/13/23833.jpg,OVA ONA SPECIAL,Mecha Space,9499
Aoki Ryuusei SPT Layzner,38,https://myanimelist.net/anime/3079/Aoki_Ryuusei_SPT_Layzner,https://cdn.myanimelist.net/images/anime/1106/91083.jpg,Fall 1985,Space Mecha Military Sci-Fi,3935
Juusou Kikou Dancougar Nova,12,https://myanimelist.net/anime/1991/Juusou_Kikou_Dancougar_Nova,https://cdn.myanimelist.net/images/anime/12/21707.jpg,Winter 2007,Mecha,8649
Uchuu no Senshi,6,https://myanimelist.net/anime/2516/Uchuu_no_Senshi,https://cdn.myanimelist.net/images/anime/2/3090.jpg,OVA ONA SPECIAL,Space Mecha Military Sci-Fi Shounen,7632
Obsolete,12,https://myanimelist.net/anime/40438/Obsolete,https://cdn.myanimelist.net/images/anime/1711/103227.jpg,OVA ONA SPECIAL,Mecha,9265
Soukou Kihei Votoms: Pailsen Files,12,https://myanimelist.net/anime/3256/Soukou_Kihei_Votoms__Pailsen_Files,https://cdn.myanimelist.net/images/anime/4/5264.jpg,OVA ONA SPECIAL,Mecha Military Sci-Fi Space,2523
Ring of Gundam,1,https://myanimelist.net/anime/7060/Ring_of_Gundam,https://cdn.myanimelist.net/images/anime/4/16688.jpg,OVA ONA SPECIAL,Sci-Fi Space Mecha,10885
Sentou Mecha Xabungle,50,https://myanimelist.net/anime/2254/Sentou_Mecha_Xabungle,https://cdn.myanimelist.net/images/anime/7/51455.jpg,Winter 1982,Military Sci-Fi Mecha Shounen,2802
Mobile Suit SD Gundam Mk I,3,https://myanimelist.net/anime/2302/Mobile_Suit_SD_Gundam_Mk_I,https://cdn.myanimelist.net/images/anime/3/51035.jpg,OVA ONA SPECIAL,Mecha Parody Sci-Fi,7229
Saiko Robot Kombock,26,https://myanimelist.net/anime/3772/Saiko_Robot_Kombock,https://cdn.myanimelist.net/images/anime/4/20756.jpg,Summer 2001,Sci-Fi Mecha,10530
IGPX: Immortal Grand Prix,5,https://myanimelist.net/anime/1409/IGPX__Immortal_Grand_Prix,https://cdn.myanimelist.net/images/anime/4/71648.jpg,Summer 2003,Sports Mecha Sci-Fi Shounen,5844
Super Robot Taisen OG The Animation,3,https://myanimelist.net/anime/1544/Super_Robot_Taisen_OG_The_Animation,https://cdn.myanimelist.net/images/anime/6/24378.jpg,OVA ONA SPECIAL,Mecha Sci-Fi Shounen Space,5269
Seijuuki Cyguard,1,https://myanimelist.net/anime/3882/Seijuuki_Cyguard,https://cdn.myanimelist.net/images/anime/4/29427.jpg,OVA ONA SPECIAL,Mecha Sci-Fi Supernatural,10834
Densetsu no Yuusha Da Garn,46,https://myanimelist.net/anime/2803/Densetsu_no_Yuusha_Da_Garn,https://cdn.myanimelist.net/images/anime/1206/105983.jpg,Winter 1992,Mecha Sci-Fi Shounen,3639
Mobile Suit SD Gundam Mk II,3,https://myanimelist.net/anime/2303/Mobile_Suit_SD_Gundam_Mk_II,https://cdn.myanimelist.net/images/anime/3/55903.jpg,OVA ONA SPECIAL,Mecha Parody Sci-Fi,7494
Gothicmade: Hana no Utame,1,https://myanimelist.net/anime/7781/Gothicmade__Hana_no_Utame,https://cdn.myanimelist.net/images/anime/4/33985.jpg,OVA ONA SPECIAL,Mecha Romance Sci-Fi,15163
Mobile Suit SD Gundam Mk III,6,https://myanimelist.net/anime/2305/Mobile_Suit_SD_Gundam_Mk_III,https://cdn.myanimelist.net/images/anime/6/51907.jpg,OVA ONA SPECIAL,Mecha Parody Sci-Fi,9002
Muteki Koujin Daitarn 3,40,https://myanimelist.net/anime/3305/Muteki_Koujin_Daitarn_3,https://cdn.myanimelist.net/images/anime/1975/93952.jpg,Summer 1978,Mecha Sci-Fi,3415
Mobile Suit SD Gundam Mk IV,2,https://myanimelist.net/anime/2304/Mobile_Suit_SD_Gundam_Mk_IV,https://cdn.myanimelist.net/images/anime/9/51237.jpg,OVA ONA SPECIAL,Mecha Parody Sci-Fi,8707
Mobile Suit Gundam: More Information on the Universal Century,10,https://myanimelist.net/anime/5723/Mobile_Suit_Gundam__More_Information_on_the_Universal_Century,https://cdn.myanimelist.net/images/anime/8/28180.jpg,OVA ONA SPECIAL,Military Sci-Fi Space Mecha,8176
Jinki:Extend - Sorekara,1,https://myanimelist.net/anime/848/Jinki_Extend_-_Sorekara,https://cdn.myanimelist.net/images/anime/9/8506.jpg,OVA ONA SPECIAL,Sci-Fi Mecha,7788
Ginsoukikou Ordian,24,https://myanimelist.net/anime/832/Ginsoukikou_Ordian,https://cdn.myanimelist.net/images/anime/3/15415.jpg,Spring 2000,Mecha Sci-Fi,9546
